Unique Identifier (SKU),Title,Cost,Product Type,Delivery time,Pictures,Bullet points,Details,Options,URL,Reviews,Seller,Category,Inventory,Special Offer,Fulfillment,Date
28442763,"Sensodyne 24/7 Protection Toothpaste, Fresh Mint, 4 oz (Pack of 2)",9.84,PACKS OF,2-Day Shipping,"['https://i5.walmartimages.com/asr/b4110bed-4fbb-40ce-9458-e3f5fe1ccedb_1.cf2d0bea44d01bf1fb47d1955d7f3302.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/f5ac68bc-0256-4dd8-a479-e96aacb02cfd_1.3cd8e37a2fbb1b847b3fa654c6cfef43.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/7d75a11b-240f-45ab-91ca-84b65983964c_1.40abf5a238d0995e2b0caf7d2dcbc5f3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/b1fbc237-7ef3-4014-9092-8c2bdccb5ba9_1.ae6c0fc7bdb1aa61838c0a7e3e9812a4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/a8636a36-ecd4-487c-ae53-82afaa6a1bf0_1.7ad4c3edd07f8e1b51b93e04e39c9286.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",<li>Clinically proven ingredient reduces painful sensitivity</li><li>Provides sensitivity relief in as little as two weeks</li>,"[{'name': 'Gender', 'value': 'Unisex'}, {'name': 'Type', 'value': 'Cavity Protection,Sensitive'}, {'name': 'Flavor', 'value': 'FRESH MINT'}, {'name': 'Form', 'value': 'PASTE'}, {'name': 'Container Type', 'value': 'TUBE IN BOX'}, {'name': 'Is Travel Size', 'value': 'Y'}, {'name': 'Model', 'value': '8189'}, {'name': 'Brand', 'value': 'Sensodyne'}, {'name': 'Features', 'value': 'Provides sensitivity relief,Contains fluoride for cavity protection'}, {'name': 'Assembled Product Weight', 'value': '0.5 lb'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '1.50 x 7.12 x 3.00 Inches'}]",,https://www.walmart.com/ip/Sensodyne-Fresh-Mint-Toothpaste-4-oz-Pack-of-2/28442763,140,Walmart.com,Home Page/Beauty/Personal Care/Oral Care/Toothpaste,8,,"{u's2SDisplayFlags': [u'PICKUP_TODAY'], u'isS2H': True, u'isPUT': True, u'isSOI': False, u'isS2S': True}",2017-03-02 17:45:12
29825574,"Orgain Organic Nutrition Creamy Chocolate Fudge Complete Protein Shake, 11 fl oz, (Pack of 4)",8.98,PACKS OF,2-Day Shipping,"['https://i5.walmartimages.com/asr/74990c86-6ed3-46fd-aaeb-c0269149b54c_1.46a059fec56febfde1efa595de26e16d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/54b1a0c1-cb18-4f48-b43e-a09912293264_1.403feb07d9816d294b9b70a97a5911a6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",<li>Non-GMO</li><li>USDA organic</li><li>Gluten free</li>,"[{'name': 'Gender', 'value': 'Unisex'}, {'name': 'Food Form', 'value': 'Packed'}, {'name': 'Capacity', 'value': '4 - 11 fl oz (330 ml) shakes [1 qt 12 oz (1.32 lt)]'}, {'name': 'Model', 'value': '860547000013'}, {'name': 'Brand', 'value': 'Orgain'}, {'name': 'Age Group', 'value': 'Adult'}, {'name': 'Fabric Content', 'value': '100% Multi'}, {'name': 'Flavor', 'value': 'CREAMY CHOCOLATE FUDGE'}, {'name': 'Size', 'value': '4/11 FZ'}, {'name': 'Material', 'value': 'Multi'}, {'name': 'Form', 'value': 'Liquids'}, {'name': 'Manufacturer Part Number', 'value': '0086054700005'}, {'name': 'Color', 'value': 'Multicolor'}, {'name': 'Container Type', 'value': 'Box'}, {'name': 'Features', 'value': 'superfood-nutritional-supplements'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '4.72 x 4.54 x 5.65 Inches'}]",,https://www.walmart.com/ip/Orgain-Drink-Protein-Organic-Chocolate-11-oz-Pack-of-3/29825574,5,Walmart.com,Home Page/Health/Diet & Nutrition/Nutritional Bars & Drinks,16,,"{u's2SDisplayFlags': [u'PICKUP'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': True}",2017-03-02 17:45:12
33141127,"Colgate Sensitive Complete Protection Whitening Toothpaste, 6 Ounce (Pack of 2)",6.96,PACKS OF,2-Day Shipping,"['https://i5.walmartimages.com/asr/51eeaa95-6a6e-4fda-9f64-e5636634a810_1.60b7e2f51613c7fe3668f67aeeaa1b57.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/5358b87e-025a-400c-a560-deb0b6ea8974_1.f4ea65e61fb8ab9e2f566a7e2a16bda1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/868e2a9c-b122-492c-a209-c03c62d00240_1.c073c850d5f9152ac1224dc1c30f0001.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",<li>Provides 24/7 sensitivity protection</li><li>Helps remove plaque</li>,"[{'name': 'Gender', 'value': 'Unisex'}, {'name': 'Type', 'value': 'Sensitive'}, {'name': 'Capacity', 'value': '2 - 6 oz (170 g) tubes [12 oz (340 g)]'}, {'name': 'Flavor', 'value': 'NOT STATED'}, {'name': 'Form', 'value': 'PASTE'}, {'name': 'Container Type', 'value': 'WRAP'}, {'name': 'Model', 'value': '52584'}, {'name': 'Brand', 'value': 'Colgate'}, {'name': 'Features', 'value': 'No'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '1.66 x 7.75 x 4.00 Inches'}]",,https://www.walmart.com/ip/Colgate-Maximum-Strength-Sensitive-Multiprotection-Toothpaste-6-oz-Pack-of-2/33141127,101,Walmart.com,Home Page/Beauty/Personal Care/Oral Care/Toothpaste,35,,"{u's2SDisplayFlags': [u'PICKUP_TODAY'], u'isS2H': True, u'isPUT': True, u'isSOI': False, u'isS2S': True}",2017-03-02 17:45:12
34495616,"Arm & Hammer Ultra Max Advanced Sweat Control Fresh Solid Antiperspirant Deodorant, 2.6 oz, (Pack of 2)",3.48,PACKS OF,2-Day Shipping,"['https://i5.walmartimages.com/asr/6e59a01d-ac9b-405b-a37d-80cf76f07816_1.4d8545d431ba43f3793252c5cacf06d0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/88a932d6-341c-4d2a-ae8f-f671cda8e7e7_1.afb81dfdb9f7c5add75a9b8872ab90eb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']",<li>The Standard of Purity</li><li>48 hour protection</li><li>Twin pack great value!</li>,"[{'name': 'Gender', 'value': 'Unisex'}, {'name': 'Type', 'value': 'Combination Deodorants & Antiperspirants'}, {'name': 'Scent', 'value': 'Scented'}, {'name': 'Model', 'value': '197260'}, {'name': 'Brand', 'value': 'ARM & HAMMER'}, {'name': 'Form', 'value': 'Solid'}, {'name': 'Manufacturer Part Number', 'value': '0003320019726'}, {'name': 'Color', 'value': 'Multi-Colored'}, {'name': 'Container Type', 'value': 'WRAP'}, {'name': 'Features', 'value': 'No'}, {'name': 'Assembled Product Weight', 'value': '0.25 Pounds'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '2.61 x 2.30 x 5.60 Inches'}]",,https://www.walmart.com/ip/Arm-Hammer-Ultramax-Fresh-Solid-Antiperspirant-Deodorant-2.6-oz-Pack-of-2/34495616,37,Walmart.com,Home Page/Beauty/Personal Care/Deodorants & Antiperspirant,572,,"{u's2SDisplayFlags': [u'PICKUP_TODAY'], u'isS2H': True, u'isPUT': True, u'isSOI': False, u'isS2S': True}",2017-03-02 17:39:34
35067474,"Equate Sensitive Skin Unscented Body Wash, 24 fl oz, (Pack of 2)",5.97,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/23ea1ecc-ef97-43dc-bd35-7c441a2de30f_1.c8d5fddf5204d75c4b2012e9f84b7332.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Hypoallergenic</li><li>Dermatologist tested</li>,"[{'name': 'Gender', 'value': 'Unisex'}, {'name': 'Type', 'value': 'Liquids'}, {'name': 'Material', 'value': 'Other'}, {'name': 'Form', 'value': 'Liquids'}, {'name': 'Manufacturer Part Number', 'value': '0068113107079'}, {'name': 'Scent', 'value': 'Unscented'}, {'name': 'Container Type', 'value': 'TRAY IN WRAP'}, {'name': 'Model', 'value': '20-17414'}, {'name': 'Brand', 'value': 'equate'}, {'name': 'Features', 'value': 'No'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '3.75 x 5.00 x 9.25 Inches'}]",,https://www.walmart.com/ip/Equate-Sensitive-Skin-Unscented-Body-Wash-24-fl-oz-Pack-of-2/35067474,46,Walmart.com,Home Page/Beauty/Bath & Body/Body Wash & Cleansers,116,,"{u's2SDisplayFlags': [u'PICKUP_TODAY'], u'isS2H': True, u'isPUT': True, u'isSOI': False, u'isS2S': True}",2017-03-02 17:39:34
38772378,"Aquafresh Cavity Protection Cool Mint Fluoride Toothpaste, 5.6 oz, (Pack of 2)",3.17,PACKS OF,2-Day Shipping,"['https://i5.walmartimages.com/asr/0feee5f8-4e5e-4822-b018-b7be15b6bf3d_1.d17b4d39e1e864b5b90b2e88f28f89e6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/f2cbabc8-34dc-4bca-ac1c-1ba83755a95e_1.bacc300157103d7312485de467fb25aa.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/456ae73f-b5df-422e-b131-b8ec58b3b797_1.e23ed1a3b4ebdbcb677ccb23634f1fdf.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/83c8d88a-951d-4b57-9db0-d9745331688e_1.4c74127f37c8c9d37a388e8b9e80da94.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']","<li>Helps protect against sugar acids</li><li>Triple Protection benefits for strong teeth, healthy gums and fresh breath</li>","[{'name': 'Gender', 'value': 'Unisex'}, {'name': 'Type', 'value': 'Cavity Protection'}, {'name': 'Model', 'value': '32243'}, {'name': 'Brand', 'value': 'Aquafresh'}, {'name': 'Flavor', 'value': 'COOL MINT'}, {'name': 'Size', 'value': '1'}, {'name': 'Form', 'value': 'PASTE'}, {'name': 'Manufacturer Part Number', 'value': '32243'}, {'name': 'Color', 'value': 'Multi-Colored'}, {'name': 'Container Type', 'value': 'BANDED'}, {'name': 'Features', 'value': 'No'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '1.50 x 8.30 x 3.00 Inches'}]",,https://www.walmart.com/ip/Aquafresh-Cavity-Protection-Cool-Mint-Fluoride-Toothpaste-5.6-oz-Pack-of-2/38772378,10,Walmart.com,Home Page/Beauty/Personal Care/Oral Care/Toothpaste,134,,"{u's2SDisplayFlags': [u'PICKUP_TODAY'], u'isS2H': True, u'isPUT': True, u'isSOI': False, u'isS2S': True}",2017-03-02 17:39:34
42380406,"Speed Stick Men's Antiperspirant & Deodorant, Irish Spring Original, 2.7 Ounce (Pack of 2)",3.76,PACKS OF,2-Day Shipping,"['https://i5.walmartimages.com/asr/8094f8bf-6a5b-4730-b87e-e921c21bb950_1.7ca44f6c1ba7becfe01eaac373899748.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/89922fa0-4161-49f1-b9c7-44a128cb1ece_1.0a6b97aed8c7c81d83ba4b68603476be.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/858be0aa-b275-4f54-ad1a-2a0d7842def2_1.99c5550c4f76b59ec708bf3135663ca3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF', 'https://i5.walmartimages.com/asr/3f08216f-ac04-4240-8844-e11a35057be4_1.e875c31643b52b4e7e5de27a7e43b3aa.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF']","<li>Leaves you feeling cool, clean and refreshed all day long</li><li>Provides 24-hour protection</li>","[{'name': 'Gender', 'value': 'Men'}, {'name': 'Type', 'value': 'Deodorants,Combination,Antiperspirants'}, {'name': 'Capacity', 'value': '2 - 2.7 oz (76.5 g) bottles [5.4 oz (153 g)]'}, {'name': 'Size', 'value': '2 - 2.7 oz (76.5 g) bottles [5.4 oz (153 g)]'}, {'name': 'Form', 'value': 'Solid'}, {'name': 'Manufacturer Part Number', 'value': '95214'}, {'name': 'Scent', 'value': 'Scented'}, {'name': 'Container Type', 'value': 'WRAP'}, {'name': 'Model', 'value': '95214'}, {'name': 'Brand', 'value': 'Speed Stick'}, {'name': 'Features', 'value': 'No'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '2.50 x 2.70 x 5.63 Inches'}]",,https://www.walmart.com/ip/Speed-Stick-Irish-Spring-Original-Antiperspirant-Deodorant-2.7-oz-Pack-of-2/42380406,14,Walmart.com,Home Page/Beauty/Personal Care/Deodorants & Antiperspirant,185,,"{u's2SDisplayFlags': [u'PICKUP_TODAY'], u'isS2H': True, u'isPUT': True, u'isSOI': False, u'isS2S': True}",2017-03-02 17:45:12
44589901,Breathe Right Nasal Strips Extra 26 Each (Pack of 6),68.09,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/b4cccdb5-1e51-481e-b886-8976e7fad45d_1.99f3d86c55b49e52e04003e2353536cc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Breathe Right'}, {'name': 'Assembled Product Weight', 'value': '0.42 Pounds'}]",,https://www.walmart.com/ip/Breathe-Right-Nasal-Strips-Extra-26-Each-Pack-of-6/44589901,681,Pharmapacks,Home Page/Health/Medicine Cabinet/Allergy,64,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44589929,Advil 200 mg Coated Caplets 100 ea (Pack of 6),64.28,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/148ea71f-d24a-4431-96b0-9ccdfd4a02d3_1.39a557de69c9d8cb4a3a4721c4d8c6b1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Advil'}, {'name': 'Assembled Product Weight', 'value': '1.08 Pounds'}]",,https://www.walmart.com/ip/Advil-200-mg-Coated-Caplets-100-ea-Pack-of-6/44589929,26,Pharmapacks,Home Page/Health/Medicine Cabinet/Pain Relievers,120,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44590084,Capzasin HP Creme 1.50 oz (Pack of 6),70.94,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/55392368-48d7-4f4e-9b52-a4ee6e1d7a97_1.e334e9277111b262cb4ba550acac9c59.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Capzasin'}, {'name': 'Assembled Product Weight', 'value': '0.84 Pounds'}]",,https://www.walmart.com/ip/Capzasin-HP-Creme-1.50-oz-Pack-of-6/44590084,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Pain Relievers,35,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44590090,Culturelle Probiotic All Natural Dairy & Gluten Free Vegetable Capsules Lactobacillus GG 30 ea (Pack of 3),57.56,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/9c350604-f3b9-4293-85ef-77b8d7fe1ea8_1.91d495308173ee61278b887ad9c6c0ae.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Culturelle'}, {'name': 'Assembled Product Weight', 'value': '0.48 Pounds'}]",,https://www.walmart.com/ip/Culturelle-Probiotic-All-Natural-Dairy-Gluten-Free-Vegetable-Capsules-Lactobacillus-GG-30-ea-Pack-of-3/44590090,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,73,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44590162,"Zyrtec 24 Hour Allergy Dissolve Tablets, Citrus 12 ea (Pack of 3)",42.73,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/89668e6a-c266-4bc1-ba4b-eacb381540af_1.1b821e391e0c1ae67993972db7e33979.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'Zyrtec'}, {'name': 'Assembled Product Weight', 'value': '0.12 Pounds'}]",,https://www.walmart.com/ip/Zyrtec-24-Hour-Allergy-Dissolve-Tablets-Citrus-12-ea-Pack-of-3/44590162,81,Pharmapacks,Home Page/Sports & Outdoors/Outdoor Sports/Bikes/Parts & Tools,32,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44590255,Bactine Pain Relieving Cleansing Spray 5 oz (Pack of 6),40.32,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/4d6be641-58c4-4288-a4f9-584bc4c161bf_1.d3f1c8dc9d2ea47d67075508e1e80d9c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Bactine'}, {'name': 'Assembled Product Weight', 'value': '2.46 Pounds'}]",,https://www.walmart.com/ip/Bactine-Pain-Relieving-Cleansing-Spray-5-oz-Pack-of-6/44590255,0,Pharmapacks,Home Page/Sports & Outdoors/Outdoor Sports/Emergency Prep/First Aid,250,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44590398,blink Tears Lubricating Eye Drops Mild-Moderate Dry Eye 30 mL (Pack of 6),87.55,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/226e24a2-0a67-467d-8a67-db795ae143d2_1.7f501825e50d3d1ed47f1daf8cb82030.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Blink'}, {'name': 'Assembled Product Weight', 'value': '0.48 Pounds'}]",,https://www.walmart.com/ip/blink-Tears-Lubricating-Eye-Drops-Mild-Moderate-Dry-Eye-30-mL-Pack-of-6/44590398,0,Pharmapacks,Home Page/Health/Walmart Vision Centers/Eye Care,50,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44590399,Ultrazyme Enzymatic Cleaner Tablets 20 ea (Pack of 3),47.42,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/de0f39fb-201e-43ac-a1c3-0c309584adc0_1.9bce11026978c781001e6dd679026a8b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'ULTRAZYME'}, {'name': 'Assembled Product Weight', 'value': '0.18 Pounds'}]",,https://www.walmart.com/ip/Ultrazyme-Enzymatic-Cleaner-Tablets-20-ea-Pack-of-3/44590399,1,Pharmapacks,Home Page/Sports & Outdoors/Outdoor Sports/Emergency Prep/First Aid,250,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44590400,VCF Vaginal Contraceptive Films 9 Each (Pack of 6),69.47,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/bd149976-710c-4c53-8141-6dc81f85a7a6_1.aa6606363e498301e5ca6cbcbaebc2b7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Condition', 'value': 'New'}, {'name': 'Brand', 'value': 'VCF'}, {'name': 'Assembled Product Weight', 'value': '0.42 Pounds'}]",,https://www.walmart.com/ip/VCF-Vaginal-Contraceptive-Films-9-Each-Pack-of-6/44590400,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Sexual Wellness,250,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44590409,Ponaris Nasal Emollient 1 oz (Pack of 6),70.28,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/bf89508f-aa2b-4e21-b0e2-b870c2eb0833_1.69e2947a4f4a8be071353c4292cfb77b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'PONARIS'}, {'name': 'Assembled Product Weight', 'value': '1.05 Pounds'}]",,https://www.walmart.com/ip/Ponaris-Nasal-Emollient-1-oz-Pack-of-6/44590409,1,Pharmapacks,"Home Page/Health/Medicine Cabinet/Cough, Cold & Flu",99,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44590654,"Leukotape P Sports Tape 1 1/2"" x 15yds 1 ea (Pack of 3)",30.05,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/b264a454-ebd7-408b-b924-eb463e5f356f_1.4cbb6cc41ed096c10f96ec02ccbea4de.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 3</li>,"[{'name': 'Brand', 'value': 'BSN-JOBST'}, {'name': 'Assembled Product Weight', 'value': '0.9 Pounds'}]",,https://www.walmart.com/ip/Leukotape-P-Sports-Tape-1-1-2-x-15yds-1-ea-Pack-of-3/44590654,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,29,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44590699,Bausch & Lomb Boston Rewetting Drops 10 mL (Pack of 6),36.76,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/69f9d8f5-ac79-4024-9b10-f5bf5d61204f_1.e4918097a7432b149dcb5e276a4d28a3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Bausch + Lomb'}, {'name': 'Assembled Product Weight', 'value': '0.3372 Pounds'}]",,https://www.walmart.com/ip/Bausch-Lomb-Boston-Rewetting-Drops-10-mL-Pack-of-6/44590699,2,Pharmapacks,Home Page/Health/Walmart Vision Centers/Eye Care,250,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44590793,Dristan Cold Tablets Multi-Symptom 20 Tablets (Pack of 2),12.76,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/90818bec-4a46-40d5-bddb-0f33afd13b2b_1.1b09f99283d97894847c3cafc28e2de4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'DRISTAN'}, {'name': 'Assembled Product Weight', 'value': '0.1 Pounds'}]",,https://www.walmart.com/ip/Dristan-Cold-Tablets-Multi-Symptom-20-Tablets-Pack-of-2/44590793,0,Pharmapacks,"Home Page/Health/Medicine Cabinet/Cough, Cold & Flu",250,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44590825,"Refresh Liquigel, Lubricant Eye Drops 2 bottles [2 x 15ml] (Pack of 6)",89.85,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/31e892c6-0f84-4336-9b80-6f3570dd477f_1.1493f6bffa1cabba302026faf03d98d4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 6</li>,"[{'name': 'Brand', 'value': 'Refresh'}, {'name': 'Assembled Product Weight', 'value': '0.72 Pounds'}]",,https://www.walmart.com/ip/Refresh-Liquigel-Lubricant-Eye-Drops-2-bottles-2-x-15ml-Pack-of-6/44590825,0,Pharmapacks,Home Page/Health/Walmart Vision Centers/Eye Care,19,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44590838,TheraTears SteriLid Eyelid Cleanser 1.62 oz (Pack of 2),31.36,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/cf0d6e0d-2ec7-46ed-b99c-2104d25b1029_1.36b7a9726dc35bf63d542b9a81cb0333.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'TheraTears'}, {'name': 'Assembled Product Weight', 'value': '0.44 Pounds'}]",,https://www.walmart.com/ip/TheraTears-SteriLid-Eyelid-Cleanser-1.62-oz-Pack-of-2/44590838,3,Pharmapacks,Home Page/Health/Walmart Vision Centers/Eye Care,250,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
44590987,Reese's Pinworm Medicine 2 oz (Pack of 2),34,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/e2783029-807f-4a53-b2c7-8301cfda664e_1.79a5dfd02ebb2ffa1d3c4ea4a7efc639.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Free Shipping</li><li>Pack of 2</li>,"[{'name': 'Condition', 'value': 'New'}, {'name': 'Brand', 'value': ""Reese's""}, {'name': 'Assembled Product Weight', 'value': '0.36 Pounds'}]",,https://www.walmart.com/ip/Reese-s-Pinworm-Medicine-2-oz-Pack-of-2/44590987,0,Pharmapacks,Home Page/Sports & Outdoors/Outdoor Sports/Emergency Prep/First Aid,114,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
